problem_name,best_HV,error,current_instance,confidence_interval_90,confidence_interval_95,confidence_interval_98,confidence_interval_99
spring_design,1.0333598249825877e6,0.1,15,"[12534,3134,1393,784,502,349,256,196,155,126]","[17794,4449,1978,1113,712,495,364,279,220,178]","[25146,6287,2794,1572,1006,699,514,393,311,252]","[30712,7678,3413,1920,1229,854,627,480,380,308]"
"[849889.6130488488,1.0333598249825877e6,112663.85990888972,116358.77733703791,116358.77733703791,118355.34212344693,118355.34212344693,118355.34212344693,118355.34212344693,118355.34212344693,136476.53461786147,136476.53461786147,136476.53461786147,138494.8933681207,138494.8933681207,138494.8933681207,144127.14515422058,144127.14515422058,144127.14515422058,145897.75778382114,145897.75778382114,152112.21678680982,152112.21678680982,152112.21678680982,152112.21678680982,153339.65155124842,153339.65155124842,153339.65155124842,153339.65155124842,153339.65155124842,153719.13276785717,153719.13276785717,153719.13276785717,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154251.1586210605,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843,154629.07982199843]"
,,,,,,,
cantilever_beam_design,0.03832086760744384,0.1,16,"[19,5,3,2,1,1,1,1,1,1]","[27,7,3,2,2,1,1,1,1,1]","[38,10,5,3,2,2,1,1,1,1]","[46,12,6,3,2,2,1,1,1,1]"
"[0.03832086760744384,0.038268872556169536,0.038268484627347346,0.038268483204957245,0.03826848319972628,0.038268483199724014,0.038268483199719275,0.03826848319970808,0.03826848319970429,0.03826848319970382,0.0382684831997033,0.03826848319970279,0.03826848319970233,0.03826848319970225,0.038268483199702205,0.038268483199702184,0.038268483199702163,0.038268483199702163,0.03826848319970215,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136,0.038268483199702136]"
,,,,,,,
bulk_carriers_design,9.442809580422198e15,0.1,17,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]"
"[9.354691390734628e15,9.442809580422198e15,9.306479152203808e15,9.32392045508824e15,9.343207802720014e15,9.336690172758732e15,9.330305262061332e15,9.32405685211573e15,9.317946567404638e15,9.318825581054588e15,9.319707694126754e15,9.320592935214048e15,9.321481333337804e15,9.3223729179567e15,9.323267718975912e15,9.324165766756492e15,9.32506709212505e15,9.325971726383642e15,9.326879701319972e15,9.327791049217836e15,9.328705802867906e15,9.32962399557875e15,9.330545661188224e15,9.331470834075132e15,9.332399549171254e15,9.333331841973688e15,9.334267748557582e15,9.335207305589184e15,9.33615055033932e15,9.337097520697232e15,9.338048255184846e15,9.339002792971436e15,9.339961173888758e15,9.340923438446608e15,9.341889627848868e15,9.342859784010024e15,9.34383394957222e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15,9.344812167922778e15]"
,,,,,,,
front_rail_design,0.012321821827118136,0.1,18,"[179,45,20,12,8,5,4,3,3,2]","[254,64,29,16,11,8,6,4,4,3]","[358,90,40,23,15,10,8,6,5,4]","[437,110,49,28,18,13,9,7,6,5]"
"[0.012252783961626441,0.012289832120352033,0.012304550184185858,0.012310453399927552,0.012313371639669099,0.012316824302792254,0.01229089863750156,0.01231393529712994,0.012319593149813696,0.012321009034288512,0.012320793067780599,0.012321642800945444,0.012321686950675304,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136,0.012321821827118136]"
,,,,,,,
multi_product_batch_plant,2.54286535080097e13,0.1,19,"[139,35,16,9,6,4,3,3,2,2]","[197,50,22,13,8,6,5,4,3,2]","[279,70,31,18,12,8,6,5,4,3]","[340,85,38,22,14,10,7,6,5,4]"
"[2.4422707010588867e13,2.331773645688446e13,2.5193785114122004e13,2.2438714479712387e13,2.54286535080097e13,2.540155696332565e13,2.540155696332565e13,2.540155696332565e13,2.540155696332565e13,2.394162372236406e13,2.394162372236406e13,2.394162372236406e13,2.3748049032846273e13,1.5384302938153934e13,2.319451135409885e13,2.319451135409885e13,1.6130572208313791e13,2.2433286495444094e13,2.2433286495444094e13,2.1778816511164004e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,2.3613639594265223e13,1.9813694333443055e13,1.9258915136948676e13,1.9258915136948676e13,1.890882921758513e13,1.8946754978104184e13,2.1787827014513402e13,2.1787827014513402e13,2.1787827014513402e13,2.1787827014513402e13,2.216580100232074e13,2.1787827014513402e13,2.1787827014513402e13,2.1787827014513402e13,2.1787827014513402e13,2.1787827014513402e13,2.1787827014513402e13,2.1787827014513402e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13,2.1596018130499152e13]"
,,,,,,,
hydro_static_thrust_bearing_design,0.8022473988362302,0.1,20,"[64,16,8,4,3,2,2,1,1,1]","[90,23,10,6,4,3,2,2,2,1]","[127,32,15,8,6,4,3,2,2,2]","[155,39,18,10,7,5,4,3,2,2]"
"[0.6185951934274174,0.6587311682896116,0.6489669136217179,0.6461409540042632,0.6562120448750608,0.6864459604960087,0.7043808880016804,0.7303281915864047,0.7301475932198734,0.7289986861802554,0.7513793667207098,0.7570896338518021,0.7552303667761634,0.7685680620304003,0.7573676320137389,0.7702854809383577,0.7592523495547105,0.7729368928942201,0.7761119950261939,0.7761119950261939,0.7761119950261939,0.7762777346581197,0.7765213921235212,0.7765213921235212,0.7765213921235212,0.7769752803752655,0.778470959245945,0.7805020791424003,0.788672338522243,0.7886619340019124,0.7893758138994288,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7934975153628642,0.7940183454490988,0.7946101299647468,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.795051796198028,0.7953976267648161,0.7953976267648161,0.7983938980079005,0.7983938980079005,0.7987210657593301,0.7987210657593301,0.8007716742893398,0.8007716742893398,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8019652750865592,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8020442468898323,0.8022473988362302,0.8022473988362302]"
,,,,,,,
crash_energy_management_for_high_speed_train,0.030321461078649314,0.1,21,"[183,46,21,12,8,6,4,3,3,2]","[260,65,29,17,11,8,6,5,4,3]","[367,92,41,23,15,11,8,6,5,4]","[448,112,50,28,18,13,10,7,6,5]"
"[0.030321461078649314,0.025237422246253034,0.024973802697903412,0.020300695295068213,0.020847714319467855,0.0195300230301017,0.018495701642959658,0.018594890886278862,0.018678576667729402,0.018627049433478364,0.0186221561949647,0.018622220184185113,0.018559572646663542,0.01838224900324025,0.018382249106085945,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792,0.018382249608551792]"
,,,,,,,
haverlys_pooling_problem,2.019002603534033e6,0.1,22,"[22,6,3,2,1,1,1,1,1,1]","[32,8,4,2,2,1,1,1,1,1]","[45,12,5,3,2,2,1,1,1,1]","[54,14,6,4,3,2,2,1,1,1]"
"[2.019002603534033e6,1.8883938038814568e6,1.4879208477449662e6,1.4879208477449662e6,1.760973145301762e6,1.760973145301762e6,1.8790152655677106e6,1.741562142735392e6,1.741562142735392e6,1.741562142735392e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6,1.7498821799846108e6]"
,,,,,,,
reactor_network_design,0.24659260384609488,0.1,23,"[1056,264,118,66,43,30,22,17,14,11]","[1499,375,167,94,60,42,31,24,19,15]","[2119,530,236,133,85,59,44,34,27,22]","[2588,647,288,162,104,72,53,41,32,26]"
"[0.20113981700424338,0.09836529304873054,0.13340318871762355,0.14109931887830288,0.14110373663519227,0.07031469282296386,0.08263547568084498,0.16556575082859873,0.1092837477822332,0.08631184721317359,0.12322509738053163,0.1433007570640616,0.1433007570640616,0.1433007570640616,0.1248576819970951,0.16089455155127103,0.16277158887060464,0.24659260384609488,0.24659260384609488,0.24659260384609488,0.24659260384609488,0.24659260384609488,0.24659260384609488,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388,0.14272958698669388]"
,,,,,,,
heat_exchanger_network_design,3.264812787308536e17,0.1,24,"[4,1,1,1,1,1,1,1,1,1]","[6,2,1,1,1,1,1,1,1,1]","[8,2,1,1,1,1,1,1,1,1]","[9,3,1,1,1,1,1,1,1,1]"
"[2.9298631934719584e17,3.1028788441898726e17,3.17777906472566e17,3.263373658464738e17,3.2620278971359885e17,3.264562333690453e17,3.2647573489834144e17,3.2647934253871264e17,3.2648082874187155e17,3.264804815710887e17,3.264807676672288e17,3.264808054183959e17,3.264807721582864e17,3.2648056822253414e17,3.2648045511621997e17,3.2648031981825696e17,3.264801363508478e17,3.264805151931937e17,3.264805254252252e17,3.264805299520331e17,3.264805056570114e17,3.2648051937766886e17,3.264805058880024e17,3.2648042561333754e17,3.264803757012823e17,3.264803767819519e17,3.2648037477158515e17,3.2648035496467104e17,3.264801201585938e17,3.2648019480046605e17,3.264800654747212e17,3.2648119078963264e17,3.264811812613061e17,3.264812462427019e17,3.2648127735430054e17,3.2648126749379974e17,3.264812779284336e17,3.264812728674871e17,3.264812643050713e17,3.264812693878195e17,3.264812588185763e17,3.2648125357258624e17,3.264812485500955e17,3.264812365459945e17,3.2648125579916614e17,3.264811606352194e17,3.264811338226882e17,3.264811870166359e17,3.264811927693762e17,3.2648112270285843e17,3.264811678389153e17,3.2648123254561504e17,3.2648125907316384e17,3.264812728931301e17,3.264812782372165e17,3.264812724035801e17,3.2648127080511296e17,3.2648127309472403e17,3.264812728651023e17,3.264812192604941e17,3.264812196405736e17,3.2648121003295034e17,3.2648118701899603e17,3.2648109349462445e17,3.264811279808053e17,3.264811262737397e17,3.264811442466035e17,3.2648116681518355e17,3.2648115196648576e17,3.264811724082093e17,3.2648120204899475e17,3.264811961994593e17,3.26481192975592e17,3.2648122469841075e17,3.264812554892464e17,3.2648126299533555e17,3.264812685763074e17,3.2648127041521715e17,3.264812732330849e17,3.2648127800816026e17,3.2648127847461677e17,3.264812784246058e17,3.264812784240236e17,3.264812784805107e17,3.264812787271188e17,3.264812786997458e17,3.264812787212736e17,3.264812787308536e17,3.264812787099079e17,3.264812786878856e17,3.264812785772587e17,3.2648127851657984e17,3.2648127825075283e17,3.2648127777185683e17,3.264812774236007e17,3.2648102804652326e17,3.2648127736659334e17,3.2648125811861843e17,3.264812755459212e17,3.2648066557723475e17]"
,,,,,,,
process_synthesis,2.158418,0.1,25,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]"
"[2.1584179999994184,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418]"
,,,,,,,
process_sythesis_and_design,0.00013219812830222354,0.1,26,"[1604633,401159,178293,100290,64186,44574,32748,25073,19811,16047]","[2278012,569503,253113,142376,91121,63279,46491,35594,28124,22781]","[3219258,804815,357696,201204,128771,89424,65700,50301,39744,32193]","[3931863,982966,436874,245742,157275,109219,80243,61436,48542,39319]"
"[5.522503857364397e-5,5.381821055506204e-5,5.381813267071888e-5,0.00013219812830222354,0.00013219812830022804,0.00013219812829926632,0.00013219812829891816,0.00013219812829804795,0.00013219812829779208,0.00013219812829752572,0.0001321981282970958,0.00013219812829718807,0.0001321981282971881,0.0001321981282971881,0.0001321981282971881,0.00013219812829718807,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014,0.000132198128297014]"
,,,,,,,
process_flow_sheeting_problem,1.553972178900031,0.1,27,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]"
"[1.5519185821751518,1.5493354252944789,1.5498244410355884,1.5497238673650795,1.5498733288307336,1.553968092807294,1.5539702207977735,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031,1.553972178900031]"
,,,,,,,
two_reactor_problem,7443.511198868789,0.1,28,"[53,14,6,4,3,2,2,1,1,1]","[75,19,9,5,3,3,2,2,1,1]","[106,27,12,7,5,3,3,2,2,2]","[129,33,15,9,6,4,3,3,2,2]"
