problem_name,best_HV,error,current_instance,confidence_interval_90,confidence_interval_95,confidence_interval_98,confidence_interval_99
"[0.028199013848069818,0.02820954817165123,0.028208258699571817,0.02821120293551313,0.028211801712294537,0.028217448047219214,0.028214823692930616,0.028214192674344184,0.028215834475160517,0.028223003875537687,0.028222108278975144,0.02822030626283277,0.02821516046305185,0.028216505458636784,0.028218296470928064,0.02821773010546374,0.028220179564273654,0.028220597708186856,0.0282203744465694,0.028220933663238794,0.028222468869811987,0.028221774760351814,0.02821716664000746,0.028217095675719908,0.02822267298194253,0.02822435846244769,0.028224314002592198,0.028223915112932874,0.028225929911281637,0.028228471460034404,0.028229069410739112,0.028225984750567687,0.028227295675795627,0.02822731944257184,0.028216608176303767,0.028227844233389345,0.02822902831886629,0.028226290421299302,0.028229994480170058,0.028227412500433216,0.028228034407673477,0.02822160058621128,0.028227661565063893,0.028229846171825883,0.028229684518577103,0.028229907237370296,0.028227518706297146,0.02822854318695766,0.02821187941697506,0.02822916824348986,0.0282288372535823,0.02822931904218768,0.028227398304210338,0.028228155023575396,0.028223181655460866,0.028223429538472622,0.028222488356307668,0.02822197707601081,0.028223973982430407,0.028218749503052497,0.028219126098716213,0.028221496010271394,0.028226162703021494,0.028225262166457883,0.02822770198985676,0.02822770198985676,0.02822761951142489,0.028225311645149916,0.028226417121183206,0.02822634058169425,0.02822637260926073,0.028227163100877986,0.028225861911534936,0.028222434698699145,0.028227779417341524,0.028229523511939865,0.028222313127466217,0.02822957282593768,0.02822735700489889,0.028223942924973246,0.028226818665779294,0.028226820257791635,0.028219691852074597,0.028226026589938086,0.028226911186975054,0.028228884806372617,0.02822888480637272,0.02822888480637603,0.028228884806380104,0.02822672476109614,0.028226306756668172,0.028226272159718145,0.028226680127474667,0.028226650893223793,0.028226650893223793,0.028226762999362963,0.028226762999362963,0.028226261921895236,0.02822675613156541,0.02822668355107711]"
,,,,,,,
spring_design,3.552407453138899e6,0.1,15,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]"
"[3.5203828851123042e6,3.5472352850009752e6,3.5504108104206016e6,3.55169558536923e6,3.5520685922789723e6,3.5521371124032508e6,3.5522587865401907e6,3.5523049158649794e6,3.552357013837553e6,3.552399205503096e6,3.552399205503096e6,3.552399205503096e6,3.552399205503096e6,3.55240595589634e6,3.55240595589634e6,3.55240595589634e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6,3.552407453138899e6]"
,,,,,,,
cantilever_beam_design,0.040697644134584626,0.1,16,"[17,5,2,2,1,1,1,1,1,1]","[24,6,3,2,1,1,1,1,1,1]","[34,9,4,3,2,1,1,1,1,1]","[41,11,5,3,2,2,1,1,1,1]"
"[0.04054581124960898,0.04054585090683686,0.040545919214584565,0.0406106421339621,0.040618004391825197,0.04061504965942855,0.040679985768916946,0.040697644134584626,0.04054841565212013,0.04054841585656097,0.04054841332163208,0.04054841702392167,0.04054841700554469,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103,0.04054841695679103]"
,,,,,,,
bulk_carriers_design,2.352484497417946e30,0.10000000000000002,17,"[5833,1459,649,365,234,163,120,92,73,59]","[8280,2070,920,518,332,230,169,130,103,83]","[11701,2926,1301,732,469,326,239,183,145,118]","[14291,3573,1588,894,572,397,292,224,177,143]"
"[1.2605071518675184e17,8.706136388514739e17,2.2378080280290852e18,5.3177700829278994e19,4.513021863461299e20,4.513025705305936e20,8.211899958816103e21,1.3117747128142657e22,1.234739197672455e23,5.290226809015563e25,5.290226809024242e25,3.10620518681591e26,3.1062051868169124e26,1.4865620836896876e27,1.633669789874611e28,5.2277433275955215e29,5.88121124354495e29,5.88121124354495e29,5.88121124354495e29,1.5683229982786341e30,1.5683229982786341e30,1.5683229982786341e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.352484497417946e30,2.352484497417946e30,2.352484497417946e30,2.352484497417946e30,2.352484497417946e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30,2.3524844974179456e30]"
,,,,,,,
front_rail_design,0.01249047497292579,0.1,18,"[174,44,20,11,7,5,4,3,3,2]","[247,62,28,16,10,7,6,4,4,3]","[349,88,39,22,14,10,8,6,5,4]","[426,107,48,27,18,12,9,7,6,5]"
"[0.012475399404567343,0.012483105399664365,0.01248575919823038,0.012485293053871006,0.012487750997058221,0.01248840039469384,0.012488739433101744,0.012489956730941939,0.01248586682189801,0.012489924791311906,0.012489776066597607,0.01249047497292579,0.012489308170572967,0.012489429351735888,0.012487674020821266,0.012489555373867891,0.012490230287389638,0.012490233705529341,0.012489630573517542,0.012490036007729525,0.012490083804461354,0.012490189615290165,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867,0.012490225374272867]"
,,,,,,,
multi_product_batch_plant,2.1426069680415207e13,0.1,19,"[6,2,1,1,1,1,1,1,1,1]","[8,2,1,1,1,1,1,1,1,1]","[11,3,2,1,1,1,1,1,1,1]","[13,4,2,1,1,1,1,1,1,1]"
"[1.939574870231922e13,1.983707328691129e13,2.019934005581884e13,2.0550917735937656e13,2.0690064158449566e13,2.0772977431910875e13,2.0970153623341516e13,2.098788868139684e13,2.1051887443446992e13,2.1121394491761996e13,2.116214205885548e13,2.1187493073358324e13,2.1218905415752098e13,2.1228953257275508e13,2.125168349285982e13,2.125675383691724e13,2.1274183069665082e13,2.127324868977717e13,2.1287446242211754e13,2.1295000163976668e13,2.129341834658467e13,2.129480079379233e13,2.13062089499985e13,2.130957221179925e13,2.131501302367173e13,2.1315590275625945e13,2.1317829463371004e13,2.1322395702789312e13,2.132765425769208e13,2.132871658957757e13,2.1331123779135953e13,2.1332178200554867e13,2.1331867059426797e13,2.1331546043440805e13,2.133907057538207e13,2.1363239742653715e13,2.1369044226955145e13,2.1366339670291133e13,2.1367990192530133e13,2.136875272918475e13,2.136875272918475e13,2.1370689454352383e13,2.1374555543851938e13,2.137744345742235e13,2.1374644838240133e13,2.13817907951793e13,2.1384239756121492e13,2.1391551932372953e13,2.1384416053783562e13,2.1389314720980535e13,2.1391563982256555e13,2.1397446266748047e13,2.140466339750776e13,2.140794997805978e13,2.14122377781507e13,2.1405556571648035e13,2.1416224161615363e13,2.1402520780973562e13,2.140607935785048e13,2.140441119886533e13,2.141598807670197e13,2.1421938800293137e13,2.1426069680415207e13,2.141262575214337e13,2.134940006767506e13,2.135032617360278e13,2.1325881922202477e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13,2.132962935231809e13]"
,,,,,,,
hydro_static_thrust_bearing_design,0.39295984074295487,0.1,20,"[28,7,4,2,2,1,1,1,1,1]","[39,10,5,3,2,2,1,1,1,1]","[55,14,7,4,3,2,2,1,1,1]","[67,17,8,5,3,2,2,2,1,1]"
"[0.2960017255958688,0.33568666443582623,0.34638128999495127,0.3673045008023996,0.37676642290597134,0.3812036920880599,0.38186522318706917,0.3823367783612205,0.3860447791286487,0.3864380694708925,0.3868327985355083,0.3870083570058003,0.3871602225094127,0.3884741369077444,0.389012732635642,0.38902733687841573,0.38917649414994243,0.38936243853405655,0.3893656913445514,0.38950404237515174,0.3897655781710299,0.38983502720975777,0.3906057964928274,0.3906157704165904,0.3907088057637403,0.39078223550556285,0.3909642579331421,0.3909866705489892,0.3910104697905006,0.391111341638008,0.3911178738640439,0.39112517873051567,0.39128993689671854,0.39130385973789955,0.3914858535932562,0.3915040298372634,0.3915255727789699,0.3915280921678264,0.39152899854953216,0.3915309081069948,0.39216686349490115,0.3921785243907317,0.3921823364665599,0.39218835004501823,0.39218934500472813,0.3921995440478895,0.39220301403111113,0.3922053329792563,0.3923655785189414,0.3923672898268049,0.3923760527672769,0.3923762803989753,0.39238179605059115,0.3923820015114708,0.3923867647848169,0.3923882767608782,0.39238977447717605,0.3923902734802178,0.39239088265834965,0.3923914367939054,0.39239363434897523,0.3923936707429821,0.3923973772142721,0.39239135921522844,0.39262509854367594,0.3926255806744246,0.3926265754281544,0.3926275543415047,0.3926298878348999,0.39263187377902153,0.39292168174122244,0.3929141804968746,0.39291485686378663,0.39292264542769517,0.3929399833818392,0.39294014364998464,0.3929471860899997,0.3929485757757274,0.39294946105145695,0.39295024478422413,0.39295598490249967,0.3929557027362074,0.3929573996848842,0.39295771750318575,0.39295984074295487,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898,0.3929598293132898]"
,,,,,,,
crash_energy_management_for_high_speed_train,0.06214313799631427,0.1,21,"[8,2,1,1,1,1,1,1,1,1]","[10,3,2,1,1,1,1,1,1,1]","[15,4,2,1,1,1,1,1,1,1]","[18,5,2,2,1,1,1,1,1,1]"
"[0.06156951325340427,0.06188871303164104,0.061976922836455776,0.0619980455569411,0.062034424629596956,0.0620427711199011,0.06205230835495833,0.06205950889852945,0.06208897175023182,0.06207626872906477,0.062086493606543836,0.06209479454286814,0.062102793038595526,0.06210505899459293,0.06209736950510049,0.06211324298730587,0.06210194059245693,0.062097719884054395,0.062116977541356214,0.062127144492943515,0.06212467388379309,0.06212938322421608,0.06213624884390149,0.06213721207407343,0.06214059805877658,0.06213738342487244,0.06214274947920298,0.06214313799631427,0.06214178220941709,0.06213540122940357,0.06213129087028206,0.06213152582190301,0.062131898179066086,0.062121896633736046,0.062138139657245774,0.06213407875261388,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527,0.06213443162049527]"
,,,,,,,
haverlys_pooling_problem,1.0706449429863393e6,0.09999999999999999,22,"[2521,631,281,158,101,71,52,40,32,26]","[3578,895,398,224,144,100,74,56,45,36]","[5057,1265,562,317,203,141,104,80,63,51]","[6176,1544,687,386,248,172,127,97,77,62]"
"[1.0706449429863393e6,973389.4693473987,818011.6842139327,625422.7476308389,470519.143470633,339960.294937675,339893.6584444478,339892.77988288505,339892.78059229994,339892.78185215034,339892.7805408772,339892.78140016296,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666,339892.78140118666]"
,,,,,,,
reactor_network_design,0.2005426200228062,0.10000000000000002,23,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[2,1,1,1,1,1,1,1,1,1]","[2,1,1,1,1,1,1,1,1,1]"
"[0.2005426200228062,0.19964872542281306,0.19951086016151703,0.19951845157474463,0.19951846579759347,0.19951846580096644,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307,0.19951846580097307]"
,,,,,,,
heat_exchanger_network_design,3.2648127876788845e17,0.1,24,"[35,9,4,3,2,1,1,1,1,1]","[50,13,6,4,2,2,2,1,1,1]","[70,18,8,5,3,2,2,2,1,1]","[86,22,10,6,4,3,2,2,2,1]"
"[2.8935040337238074e17,2.6201335584968816e17,2.653174656776041e17,2.5837894866351827e17,3.238728462758411e17,3.264424183170454e17,3.264812087867724e17,3.2648127876472557e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17,3.2648127876788845e17]"
,,,,,,,
process_synthesis,2.158418,0.1,25,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]"
"[2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418,2.158418]"
,,,,,,,
process_sythesis_and_design,0.014926086946719345,0.1,26,"[122,31,14,8,5,4,3,2,2,2]","[173,44,20,11,7,5,4,3,3,2]","[244,61,28,16,10,7,5,4,4,3]","[298,75,34,19,12,9,7,5,4,3]"
"[0.014926086946719345,0.01492607987593699,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343,0.0149260798759343]"
,,,,,,,
process_flow_sheeting_problem,1.5576593260290412,0.10000000000000002,27,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]"
